precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,b,b1,b2,b3,c,d,e,f,"GEORGE-NICOLAE SIMION-voturi","GEORGE-CRIN-LAURENȚIU ANTONESCU-voturi","ELENA-VALERICA LASCONI-voturi","CRISTIAN-VASILE TERHEȘ-voturi","MARCELA-LAVINIA ȘANDRU-voturi","VICTOR-VIOREL PONTA-voturi","SEBASTIAN-CONSTANTIN POPESCU-voturi","SILVIU PREDOIU-voturi","JOHN-ION BANU-MUSCEL-voturi","PETRU-DANIEL FUNERIU-voturi","NICUȘOR-DANIEL DAN-voturi"
21,HARGHITA,"ŞCOALA PRIMARĂ CECHEŞTI",94,AVRĂMEŞTI,83847,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:36:20",533,282,260,16,6,274,8,600,318,27,216,2,0,3,5,3,4,1,1,12
21,HARGHITA,"ŞCOALA PRIMARĂ FIRTĂNUŞ",95,AVRĂMEŞTI,83847,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:41:25",282,103,91,9,3,102,1,300,197,6,84,3,1,0,3,1,0,0,1,3
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MÓRA FERENC” GOAGIU",96,AVRĂMEŞTI,83847,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:06:36",533,208,187,17,4,203,5,600,392,11,173,3,2,2,0,2,1,2,1,6
21,HARGHITA,"CĂMINUL CULTURAL",97,BILBOR,83936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:22:50",1028,408,384,24,0,405,3,1100,692,172,78,7,0,2,99,2,0,2,2,41
21,HARGHITA,"CĂMINUL CULTURAL",98,BILBOR,83936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:00:04",1116,493,435,58,0,486,7,1200,707,233,72,8,0,6,97,1,2,2,4,61
21,HARGHITA,"ŞCOALA GIMNAZIALĂ MARTON ARON BRĂDEŞTI",99,BRĂDEŞTI,83151,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:41:55",1115,596,543,53,0,592,4,1200,604,19,505,8,2,2,12,3,1,4,1,35
21,HARGHITA,"SCOALA PRIMARA TIRNOVITA",100,BRĂDEŞTI,83151,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:04:20",613,326,290,36,0,319,7,700,374,18,246,4,2,0,18,1,1,1,0,28
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „KRIZA JÁNOS”",101,CĂPÂLNIŢA,83963,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:49:18",826,406,364,31,11,397,9,900,494,12,332,3,0,0,10,2,1,0,2,35
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „KRIZA JÁNOS”",102,CĂPÂLNIŢA,83963,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:37:15",842,324,303,12,9,318,6,900,576,8,281,3,2,0,4,1,2,1,1,15
21,HARGHITA,"PRIMĂRIA CÎRŢA",103,CÂRŢA,84102,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:38:25",808,414,384,28,2,401,13,900,486,15,353,4,2,1,12,1,0,0,0,13
21,HARGHITA,COMPOSESORAT,104,CÂRŢA,84102,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:49:07",1390,608,573,29,6,602,6,1500,892,16,538,7,4,0,12,3,1,1,5,15
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „KÁJONI JÁNOS”",105,CICEU,86461,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:56:25",1164,525,473,21,31,522,3,1300,775,17,444,7,2,2,21,2,1,1,0,25
21,HARGHITA,"SALĂ DE SPORT CICEU",106,CICEU,86461,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:00:50",1131,525,476,12,37,509,16,1200,675,11,462,5,3,1,8,2,0,5,0,12
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”GAL SANDOR” CIUCSÂNGEORGIU",107,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:57:38",909,358,328,18,12,338,20,900,542,30,275,3,1,2,8,1,6,0,2,10
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”GAL SANDOR” CIUCSÂNGEORGIU",108,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:02:14",690,237,214,12,11,235,2,800,563,9,215,3,0,0,4,0,0,0,0,4
21,HARGHITA,"CĂMINUL CULTURAL ARMĂŞENI",109,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:48:28",705,321,277,28,16,314,7,800,479,7,293,2,1,0,8,1,0,0,0,2
21,HARGHITA,"CĂMINUL CULTURAL ARMĂŞENI-NOI",110,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:49:07",265,145,130,11,4,138,7,300,155,8,122,1,1,0,3,0,0,1,1,1
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MARTON FERENC” BANCU",111,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:52:33",1097,394,355,22,17,391,3,1100,706,12,347,6,2,0,5,3,0,0,1,15
21,HARGHITA,"CĂMINUL CULTURAL EGHERSEC-CINOD",112,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:46:27",148,122,86,36,0,116,6,200,78,3,92,3,3,0,3,2,1,3,0,6
21,HARGHITA,"CĂMINUL CULTURAL EGHERSEC",113,CIUCSÂNGEORGIU,83981,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:30:13",85,48,37,11,0,47,1,200,152,3,38,1,1,1,0,2,1,0,0,0
21,HARGHITA,"ȘCOALA PRIMARĂ KÖLLŐ MIKLÓS",114,CIUMANI,84086,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:10:41",1317,540,475,39,26,531,9,1400,860,11,459,4,2,0,22,3,0,0,0,30
21,HARGHITA,"ȘCOALA PRIMARĂ KÖLLŐ MIKLÓS",115,CIUMANI,84086,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:26:20",1140,434,396,21,17,421,13,1300,866,10,361,5,1,1,15,0,0,0,1,27
21,HARGHITA,"ȘCOALA PRIMARA SZILÁGYI",116,CIUMANI,84086,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:14:56",1091,435,384,26,25,421,14,1200,765,18,368,9,3,0,9,1,0,0,2,11
21,HARGHITA,"LICEUL TEHNOLOGIC CORBU CORP A",117,CORBU,84148,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:40:24",766,327,238,89,0,322,5,800,473,142,55,10,0,2,45,1,0,2,0,65
21,HARGHITA,"LICEUL TEHNOLOGIC CORP D",118,CORBU,84148,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:29:31",417,166,142,24,0,163,3,500,334,128,6,2,0,0,17,2,0,0,0,8
21,HARGHITA,"GRĂDINIŢĂ DE COPII",119,CORUND,84175,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:05:25",1369,582,515,21,46,576,6,1500,918,14,525,2,6,1,11,3,3,2,0,9
21,HARGHITA,"ŞCOALA GIMNAZIALĂ CORUND",120,CORUND,84175,2,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-05 02:22:45",1400,720,644,53,23,714,6,1500,780,27,615,10,4,5,20,6,2,1,2,22
21,HARGHITA,"ȘCOALA GIMNAZIALĂ CORUND",121,CORUND,84175,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:43:00",1416,607,536,38,33,600,7,1600,993,32,524,2,1,0,13,3,0,1,2,22
21,HARGHITA,"CĂMINUL CULTURAL ATIA",122,CORUND,84175,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:40:42",172,116,88,23,5,113,3,200,84,7,96,4,0,0,2,0,0,0,0,4
21,HARGHITA,"ŞCOALA GIMNAZIALĂ FÂNTÂNA BRAZILOR",123,CORUND,84175,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:34:15",257,179,151,14,14,177,2,300,121,5,152,8,1,1,0,5,0,0,1,4
21,HARGHITA,"ŞCOALA GIMNAZIALĂ VALEA LUI PAVEL",124,CORUND,84175,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:34:49",281,166,130,24,12,166,0,300,134,5,152,2,0,1,0,2,0,3,0,1
21,HARGHITA,"COMUNA COZMENI",125,COZMENI,86446,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:01:32",1187,530,493,37,0,498,32,1300,770,15,432,2,5,3,11,6,2,3,2,17
21,HARGHITA,"COMUNA COZMENI",126,COZMENI,86446,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:32:54",453,199,175,24,0,195,4,500,301,5,171,2,0,0,3,1,1,1,0,11
21,HARGHITA,"CĂMINUL CULTURAL DĂNEȘTI",127,DĂNEŞTI,84237,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:29:38",884,419,361,45,13,412,7,920,501,16,370,4,1,1,8,2,1,0,0,9
21,HARGHITA,"CĂMINUL CULTURAL DĂNEȘTI",128,DĂNEŞTI,84237,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:51:17",934,450,407,14,29,439,11,1000,550,14,395,7,0,5,7,0,0,0,1,10
21,HARGHITA,"ȘCOALA GENERALÂ DÂRJIU JÁNOS ZSIGMOND",129,DÂRJIU,84380,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:38:39",512,187,147,40,0,185,2,600,413,6,152,4,0,1,1,3,0,0,1,17
21,HARGHITA,"ȘCOALA GENERALĂ DIN MUJNA",130,DÂRJIU,84380,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:36:24",290,170,128,42,0,168,2,300,130,14,140,1,0,0,5,1,1,0,1,5
21,HARGHITA,"CĂMIN CULTURAL",131,DEALU,84264,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:58:22",1563,878,835,43,0,867,11,1600,722,9,803,5,4,2,6,6,1,2,1,28
21,HARGHITA,"CAMIN CULTURAL",132,DEALU,84264,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:42:46",1090,641,606,35,0,634,7,1200,559,20,566,5,6,2,6,5,2,2,3,17
21,HARGHITA,"CASĂ COMUNALĂ",133,DEALU,84264,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:39:28",608,276,247,29,0,272,4,700,424,14,214,4,3,1,8,2,2,1,2,21
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „SIKLODY LORINC” DITRĂU",134,DITRĂU,84344,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:48:48",1550,519,477,36,6,503,16,1600,1081,15,425,4,3,1,29,1,1,1,1,22
21,HARGHITA,"GRADINITA CU PROGRAM NORMAL ”CSIGABIGA” DITRĂU",135,DITRĂU,84344,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:28:55",844,281,257,17,7,276,5,900,619,10,234,7,1,1,10,1,1,1,0,10
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „CSIBY ANDOR” DITRĂU „KOHID”",136,DITRĂU,84344,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:39:01",900,280,256,21,3,278,2,1000,720,10,243,5,2,1,6,1,0,0,0,10
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „DR. CSIBY ANDOR” DITRĂU",137,DITRĂU,84344,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:53:29",881,306,290,9,7,297,9,1000,694,24,241,6,4,1,9,0,1,0,3,8
21,HARGHITA,"CĂMINUL CULTURAL „FERENCZI LÁSZLÓ”",138,DITRĂU,84344,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:25:37",495,155,139,16,0,153,2,600,445,6,140,3,0,1,3,0,0,0,0,0
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”FULOP ARON” FELICENI",139,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:57:34",913,443,389,43,11,436,7,900,457,10,354,3,1,1,23,2,0,0,0,42
21,HARGHITA,"ŞCOALA GENERALĂ FORŢENI",140,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:33:55",424,256,223,28,5,256,0,500,244,3,224,2,2,1,5,2,2,2,0,13
21,HARGHITA,"ŞCOALA GENERALĂ HOGHIA",141,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:32:14",227,115,93,19,3,115,0,300,185,4,104,1,0,0,1,1,0,0,0,4
21,HARGHITA,"ŞCOALA GENERALĂ POLONIŢA",142,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:25:56",324,167,131,36,0,166,1,400,233,6,134,6,0,0,5,2,2,1,1,9
21,HARGHITA,"ŞCOALA GENERALĂ TĂURENI",143,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:40:45",620,270,232,26,12,270,0,600,330,12,213,3,0,1,9,1,0,1,0,30
21,HARGHITA,"ŞCOALA GENERALĂ TELEAC",144,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:24:20",179,104,86,18,0,103,1,200,96,8,85,3,0,1,2,1,0,0,0,3
21,HARGHITA,"CĂMIN CULTURAL VĂLENI",145,FELICENI,83197,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:39:42",283,164,137,27,0,162,2,300,136,11,130,3,1,0,3,0,3,0,0,11
21,HARGHITA,"PRIMĂRIA COMUNEI FRUMOASA",146,FRUMOASA,84415,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:40:53",1545,617,575,42,0,602,15,1600,983,22,511,12,3,1,19,2,2,3,4,23
21,HARGHITA,"ȘCOALA GIMNAZIALĂ BÎRZAVA",147,FRUMOASA,84415,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:41:18",553,311,282,29,0,305,6,700,389,6,272,1,2,2,3,1,2,0,2,14
21,HARGHITA,"ȘCOALA PRIMARĂ",148,FRUMOASA,84415,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:38:29",909,451,414,37,0,445,6,1000,549,17,394,8,1,1,4,4,0,0,2,14
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”DUMITRU GAFTON” GĂLĂUȚAȘ",149,GĂLĂUŢAŞ,84460,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:21:41",917,302,285,17,0,299,3,900,598,110,78,11,2,3,49,0,1,0,1,44
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”DUMITRU GAFTON” GĂLĂUȚAȘ",150,GĂLĂUŢAŞ,84460,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:25:49",693,209,192,17,0,201,8,800,591,107,35,4,1,3,31,0,1,0,2,17
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”DUMITRU GAFTON” GĂLĂUȚAȘ",151,GĂLĂUŢAŞ,84460,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:21:19",314,115,104,10,1,114,1,400,285,68,12,3,1,3,16,0,0,0,0,11
21,HARGHITA,"LICEUL TEHNOLOGIC SOVER ELEK",152,JOSENI,84558,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:19:59",1178,566,505,39,22,558,8,1300,734,25,493,5,5,0,13,2,0,3,1,11
21,HARGHITA,"LICEUL TEHNOLOGIC SOVER ELEK",153,JOSENI,84558,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:24:40",1396,701,653,26,22,691,10,1500,799,28,604,5,2,0,20,3,0,2,1,26
21,HARGHITA,"LICEUL TEHNOLOGIC SOVER ELEK",154,JOSENI,84558,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:04:08",1359,635,594,18,23,625,10,1500,865,16,555,7,3,3,17,3,1,4,2,14
21,HARGHITA,"SCOALA PRIMARA GAÁL TAMÁS, BORZONT",155,JOSENI,84558,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:09:49",710,345,305,36,4,338,7,800,455,15,301,4,1,0,7,0,2,0,1,7
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”BETHLEN GÁBOR” LĂZAREA",156,LĂZAREA,84594,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:22:55",1662,561,534,27,0,554,7,1700,1139,18,478,6,2,3,19,1,0,1,0,26
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”BETHLEN GÁBOR” LĂZAREA",157,LĂZAREA,84594,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:47:45",1103,326,305,21,0,320,6,1200,874,7,284,3,0,1,8,3,0,0,0,14
21,HARGHITA,"CASA COMUNITARĂ",158,LĂZAREA,84594,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:50:34",150,76,59,17,0,76,0,300,224,7,54,2,0,0,12,0,0,0,0,1
21,HARGHITA,"CAMINUL CULTURAL",159,LELICENI,86479,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:55:32",576,277,251,26,0,275,2,600,323,14,192,10,3,0,13,2,3,1,4,33
21,HARGHITA,"CAMINUL CULTURAL",160,LELICENI,86479,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:33:22",408,197,186,11,0,192,5,500,303,5,165,1,1,2,7,1,1,1,1,7
21,HARGHITA,"SEDIU ADMINISTRATIV",161,LELICENI,86479,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:35:29",950,404,357,47,0,387,17,1000,596,10,339,3,1,2,3,2,0,0,0,27
21,HARGHITA,"SEDIUL PRIMĂRIEI",162,LUETA,84629,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:45:31",1438,470,449,21,0,466,4,1600,1130,18,407,7,3,1,10,4,1,3,0,12
21,HARGHITA,"SEDIUL PRIMĂRIEI LUETA",163,LUETA,84629,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:50:20",1582,589,553,34,2,582,7,1700,1111,13,525,9,2,1,6,1,0,1,3,21
21,HARGHITA,"CLĂDIREA PRIMĂRIEI",164,"LUNCA DE JOS",84656,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:58:52",594,212,186,19,7,204,8,700,488,15,160,4,1,0,11,3,0,0,1,9
21,HARGHITA,"ŞCOALA GIMNAZIALA ” MAJLATH GUSZTAV KAROLY”",165,"LUNCA DE JOS",84656,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:46:55",1412,491,471,12,8,484,7,1500,1009,20,424,6,1,5,8,1,3,0,0,16
21,HARGHITA,"ŞCOALA PRIMARA PUNTEA LUPULUI II",166,"LUNCA DE JOS",84656,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:25:23",108,78,56,22,0,75,3,200,122,10,52,1,0,2,2,2,1,0,0,5
21,HARGHITA,"CĂMINUL CULTURAL VALEA RECE",167,"LUNCA DE JOS",84656,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:41:30",1220,547,510,27,10,540,7,1300,753,22,464,7,3,1,18,9,2,5,1,8
21,HARGHITA,"ŞCOALA PRIMARA GURA VAII RECE",168,"LUNCA DE JOS",84656,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:58:53",913,417,389,18,10,414,3,1000,583,14,350,5,1,1,21,10,1,1,2,8
21,HARGHITA,"PRIMĂRIA LUNCA DE SUS",169,"LUNCA DE SUS",84754,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:49:10",1340,601,553,48,0,582,19,1400,799,28,486,10,3,4,12,9,1,0,2,27
21,HARGHITA,"ŞCOALA PRIMARĂ COMIAT",170,"LUNCA DE SUS",84754,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:29:29",293,133,117,16,0,132,1,300,167,6,113,4,0,0,4,1,0,0,2,2
21,HARGHITA,"ŞCOALA GIMNAZIALĂ IZVORUL TROTUŞULUI",171,"LUNCA DE SUS",84754,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:37:50",584,248,237,11,0,243,5,700,452,9,215,4,0,2,5,1,1,0,0,6
21,HARGHITA,"ŞCOALA PRIMARĂ PĂLTINIŞ-CIUC",172,"LUNCA DE SUS",84754,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:50:35",423,170,145,25,0,165,5,500,330,13,122,4,1,0,13,0,0,1,1,10
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”TAMASI ARON” LUPENI",173,LUPENI,84825,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:54:28",1628,919,840,58,21,914,5,1700,781,17,824,15,7,0,10,2,1,0,2,36
21,HARGHITA,"SCOALA GIMNAZIALĂ ”BENEDEK FIDEL” BISERICANI",174,LUPENI,84825,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:45:12",590,424,363,47,14,420,4,700,276,9,386,4,1,1,1,5,1,1,0,11
21,HARGHITA,"SCOALA PRIMARĂ BULGĂRENI",175,LUPENI,84825,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:44:51",233,161,126,26,9,160,1,300,139,5,142,1,2,0,4,0,0,0,1,5
21,HARGHITA,"CASA DE CULTURĂ MORĂRENI",176,LUPENI,84825,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:01:51",658,418,387,23,8,414,4,700,282,14,378,6,2,0,8,2,0,2,1,1
21,HARGHITA,"CASA DE CULTURĂ PĂLTINIŞ",177,LUPENI,84825,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:28:35",455,215,200,15,0,214,1,500,285,8,197,2,2,0,1,0,1,0,0,3
21,HARGHITA,"SCOALA PRIMARĂ PĂULENI",178,LUPENI,84825,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:34:28",287,144,127,17,0,142,2,300,156,8,117,2,2,0,4,3,1,0,1,4
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”KISS FERENC”",179,MĂDĂRAŞ,86438,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:58:55",1007,503,445,20,38,502,1,1100,597,8,442,8,3,1,11,2,0,0,1,26
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”KISS FERENC”",180,MĂDĂRAŞ,86438,2,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:32:17",793,409,349,27,33,405,4,900,491,8,361,7,2,1,7,0,0,3,0,16
21,HARGHITA,"CĂMINUL CULTURAL MĂRTINIȘ",181,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:54:42",521,282,234,48,0,277,5,500,218,17,221,5,3,0,8,3,2,2,1,15
21,HARGHITA,"ȘCOALA PRIMARĂ ALDEA",182,MĂRTINIŞ,84923,2,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-05 01:02:49",315,167,150,17,0,164,3,400,233,4,127,6,3,2,3,0,8,6,4,1
21,HARGHITA,"ȘCOALA PRIMARĂ BĂDENI",183,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:26:41",158,105,84,21,0,103,2,200,95,4,84,4,0,0,5,1,1,0,0,4
21,HARGHITA,"CĂMINUL CULTURAL CHINUȘU",184,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:30:08",115,87,58,29,0,87,0,200,113,6,71,2,2,0,1,0,1,0,0,4
21,HARGHITA,"ȘCOALA PRIMARĂ COMĂNEȘTI",185,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:25:29",196,98,67,31,0,98,0,200,102,5,75,4,5,1,2,2,2,0,0,2
21,HARGHITA,"ȘCOALA PRIMARĂ GHIPEȘ",186,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:24:48",169,88,68,20,0,85,3,200,112,8,67,3,0,0,1,2,2,0,0,2
21,HARGHITA,"GRĂDINIȚA CU PROGRAM NORMAL ORĂȘENI",187,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:54:19",206,115,95,20,0,114,1,200,85,5,99,2,0,1,4,1,0,0,0,2
21,HARGHITA,"ȘCOALA PRIMARĂ PETRENI",188,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:23:58",144,91,74,17,0,90,1,200,109,7,68,4,2,0,2,0,0,2,1,4
21,HARGHITA,"ȘCOALA PRIMARĂ RAREȘ",189,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:20:02",105,86,54,32,0,82,4,200,114,6,65,1,3,1,1,1,0,0,0,4
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”LÁSZLÓ GYULA” SÎNPAUL",190,MĂRTINIŞ,84923,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:44:24",399,212,184,28,0,211,1,300,88,18,150,10,3,0,10,2,3,2,0,13
21,HARGHITA,"PRIMĂRIA MEREŞTI",191,MEREŞTI,85056,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:01:51",1051,512,412,70,30,497,15,1100,588,16,444,7,1,2,7,1,2,0,4,13
21,HARGHITA,"SC.GIM. ARANY JANOS",192,MIHĂILENI,85074,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:35:25",811,265,242,23,0,260,5,900,635,11,214,2,1,0,14,4,0,2,1,11
21,HARGHITA,"SCOALA GIMNAZIALA",193,MIHĂILENI,85074,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:36:44",397,151,129,22,0,151,0,400,249,71,18,2,0,0,34,1,0,0,1,24
21,HARGHITA,"SCOALA PRIMARA",194,MIHĂILENI,85074,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:38:59",487,184,161,23,0,181,3,500,316,9,155,2,2,0,4,0,1,0,2,6
21,HARGHITA,"SCOALA PRIMARA",195,MIHĂILENI,85074,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:36:36",510,237,216,21,0,232,5,600,363,10,191,3,0,2,8,1,0,0,0,17
21,HARGHITA,"CĂMINUL CULTURAL MUGENI",196,MUGENI,85127,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:10:30",979,386,327,43,16,383,3,1000,614,26,299,4,0,0,23,6,1,3,1,20
21,HARGHITA,"PAROHIA REFORMATĂ ALUNIȘ",197,MUGENI,85127,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:34:31",130,94,73,18,3,93,1,200,106,6,78,5,0,0,1,0,0,0,1,2
21,HARGHITA,"CĂMINUL CULTURAL BETA",198,MUGENI,85127,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:30:33",266,127,112,13,2,126,1,300,173,3,105,3,0,0,1,0,1,2,2,9
21,HARGHITA,"CĂMINUL CULTURAL DEJUŢIU",199,MUGENI,85127,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:45:04",170,86,68,17,1,85,1,200,114,4,75,1,0,0,1,1,1,0,0,2
